,season_idx,episode_idx,character,utterance
4020,4,3,SANSA,And if you're right?
4021,4,3,BAELISH,"Stannis takes Winterfell, he rescues you from the most despised family in the North. Grateful for your late father's courageous support for his claim, he names you Wardeness of the North."
4022,4,3,SANSA,"But I, I wouldn't… Wardeness of the North"
4023,4,3,BAELISH,You are the last surviving Stark. He needs you.
4024,4,3,SANSA,"What if you're wrong? What if Stannis never attacks Winterfell, or he does and the Boltons defeat him?"
4025,4,3,BAELISH,"Then you will take this Bolton boy, Ramsay, and make him yours."
4026,4,3,SANSA,I don't know how to do that.
4027,4,3,BAELISH,Of course you do. He's already fallen for you.
4028,4,3,SANSA,His father frightens me.
4029,4,3,BAELISH,"He should, he's a dangerous man. But even the most dangerous men can be outmaneuvered. And you’ve learnt to maneuver from the very best. (Puts a hand on her shoulder). I return before too long. (Puts a hand behind her head). You'll be strong without me. (She nods, and he kisses her). The North will be yours. Do you believe me?"
4030,4,3,SANSA,I expect I'll be a married woman by the time you return. Baelish chuckles and pats her shoulder. He turns and leaves as Sansa watches him.
4031,4,3,CUT TO,"DORNE EXT. BOAT At night, Bronn and Jaime sit in a boat. Bronn rows to shore alone. Looking across at Jaime, Jaime holds up his fake hand. Bronn begrudgingly goes back to rowing alone. After they get to shore, they carry their boat in, and hide it in some tall grass. They then both walk away. EXT. DESERT - THE NEXT MORNING Jaime awakens to find Bronn standing over him with a knife. His eyes widens and he moves to the side as Bronn brings his knife down on a snake that was about to bite Jaime. Jaime looks at the snake and Bronn pulls his knife out of it."
4032,4,3,BRONN,Breakfast. Bronn and Jaime sit at a fire. Bronn cooks the snake while Jaime puts gloves on.
4033,4,3,BRONN,That would have been a shit way to die.
4034,4,3,JAIME,"As far as I've seen, they're all shit ways to die."
4035,4,3,BRONN,Aye. But your lot like to give the singers a good ending.
4036,4,3,JAIME,I don't care what's sung about me when I'm dead.
4037,4,3,BRONN,"No? Two knights, off to rescue a princess. Sounds like a good song to me."
4038,4,3,JAIME,"Sounds like all the rest. While Bronn is distracted eating, Jaime gets rid of his food."
4039,4,3,JAIME,What about you? What shit way would you choose?
4040,4,3,BRONN,"In my own keep, drinking my own wine, watching my sons grovel for my fortune."
4041,4,3,JAIME,How disappointing. I thought you'd have something more exciting planned.
4042,4,3,BRONN,I've had an exciting life. I want my death to be boring. How do you want to go?
4043,4,3,JAIME,In the arms of the woman I love.
4044,4,3,BRONN,She want the same thing?
4045,4,3,JAIME,Let's go. They both get up and gather their things. Bronn stomps out the fire. The scene cuts to them walking through some tall grass later.
4046,4,3,BRONN,"The captain to that ship… What was he, Braavosi?"
4047,4,3,JAIME,Pentoshi.
4048,4,3,BRONN,And he's headed to Oldtown?
4049,4,3,JAIME,As I said. Why?
4050,4,3,BRONN,What's to stop him from docking down the coast and telling the locals that Jaime Lannister's in Dorne?
4051,4,3,JAIME,A bag of gold.
4052,4,3,BRONN,I'm not sure you understand how much people hate your family in this part of the world.
4053,4,3,JAIME,It was a heavy bag.
4054,4,3,BRONN,And I bet he swore all kinds of oaths to get it. But you won't be around if he breaks them. A horse neighs in the distance. Jaime looks around. A group of Dornish riders approach. Bronn and Jaime hide in the grass. Jaime watches the riders.
4055,4,3,BRONN,How many you count?
4056,4,3,JAIME,Four.
4057,4,3,BRONN,How many you think you can take?
4058,4,3,JAIME,"One, if he's slow. Bronn turns to look at the riders."
4059,4,3,RIDER,"Halt! The rider holds up his hand, and the party stops, having spotted Jaime and Bronn’s footsteps."
4060,4,3,BRONN,"Fucked in the arse. (Both get up). Hiya! (The riders approach them). Morning, lads. Glad we found you."
4061,4,3,RIDER,Who are you?
4062,4,3,BRONN,Cooper. (Points to Jaime). This is Darnell.
4063,4,3,RIDER,You're from King's Landing.
4064,4,3,BRONN,Accent gave me away? Flea Bottom. Whelped and whipped.
4065,4,3,RIDER,Why are you here?
4066,4,3,BRONN,"Our ship capsized in the night. We managed to swim ashore. It was a near thing, really."
4067,4,3,JAIME,I thought the sharks would get us. (Bronn looks at him).
4068,4,3,RIDER,There are no sharks in Dorne.
4069,4,3,JAIME,I could have sworn those were shark fins.
4070,4,3,BRONN,Dolphins maybe.
4071,4,3,RIDER,Throw your swords in the sand.
4072,4,3,BRONN,"Boys, there's no need for this. Just, point us in the right direction. We'll find our way home."
4073,4,3,RIDER,"Swords in the sand! Now! Bronn and Jaime look at each other. They pull out their swords. Bronn puts his down in the sand, and then flings a knife into the throat of a rider. He then kills another, stabbing him and knocking him off of his horse. A third charges him, and Bronn knocks him off of his horse as well. However, he survives. Bronn turns to Jaime."
4074,4,3,BRONN,"That one should be slow enough. Bronn approaches the fourth and final rider. Jaime turns to the injured rider, who is revealed to be much larger than Jaime. They begin fighting. In the background, Bronn knocks the fourth rider off of his horse. As Jaime and the man fight, Jaime is slowly pushed back, down a hill. He falls over and begins rolling to escape his attacker. He loses his balance and his sword is knocked away. As the attacker brings his sword down to kill Jaime, Jaime brings his gold hand up to block it. The sword gets stuck in Jaime’s hand. As the attacker is stuck trying to remove the sword, Jaime picks his back up, kills him, and kicks him down the hill."
4075,4,3,BRONN,Nice move! (Jaime turns to him).
4076,4,3,JAIME,Luck.
4077,4,3,BRONN,"You had a wonderful teacher. Bronn turns and walks away. Jaime looks back down the hill, and then to his hand. Failing to shake the sword off, he is forced to dislodge it by kicking it out of his own hand. Bronn is then seen cleaning his sword off on the clothes of one of the dead riders. He sheaths his sword as Jaime approaches."
4078,4,3,BRONN,Always wanted a Dornish stallion. Beasts can run a day and night without tiring. We'll ride to the Water Gardens with a nice breeze in our face.
4079,4,3,JAIME,First we need to bury these bodies.
4080,4,3,BRONN,Birds have to eat too.
4081,4,3,JAIME,"Corpses raise questions, questions raise armies. We're not here to start a war."
4082,4,3,BRONN,Do you know how long it will take us to dig all those holes?
4083,4,3,JAIME,"(Holding out his hand). I can't dig very well with one hand. Not at all, really. Jaime walks away as Bronn’s face drops. He begins dragging a body. EXT. BEACH Elaria, in all black, swiftly rides down a beach on horseback. She approaches a tent. Nearby are some more horses, and in the tent are Nymeria, Obara, and Tyene. Tyene exits the tent to meet her as she dismounts."
4084,4,3,TYENE,Nama! Tyene and Elaria embrace.
4085,4,3,ELARIA,"Nym, Obara."
4086,4,3,OBARA,Will it be war?
4087,4,3,ELARIA,"Prince Doran will weep for your father, but nothing else. We must avenge Oberyn ourselves."
4088,4,3,OBARA,Without Doran we have no army to march against the Lannisters.
4089,4,3,ELARIA,"We don't need an army to start a war. (Drinks water). Queen Cersei loves her children, and we have one of them."
4090,4,3,NYMERIA,"We may have a problem. Nymeria uses a whip to knock a bucket away. Underneath is the captain who brought Jaime and Bronn to Dorne, buried neck-deep in sand and covered in scorpions."
4091,4,3,OBARA,"A ship's captain, who found me in Planky Town, claiming he had information to sell. He told me he smuggled Jaime Lannister into Dorne."
4092,4,3,ELARIA,"He's come for Myrcella. If he gets to her before we do, we lose our only chance for revenge. You must choose. Doran's way and peace, or my way and war."
4093,4,3,TYENE,(Walks towards her). I'm with you. Always. (Elaria puts a hand to her face).
4094,4,3,ELARIA,Nym? (Nymeria nods). Obara?
4095,4,3,OBARA,"When I was a child, (Begins walking), Oberyn came to take me to court. I'd never seen this man, and yet he called himself my father. My mother wept, said I was too young, and a girl. Oberyn tossed his spear at my feet and said, ""Girl or boy, we fight our battles. But the Gods let us choose our weapons."" My father pointed to the spear, and then to my mother's tears. Obara picks up a spear that was sticking out of the sand. She twirls it around for a moment, and then tosses it through the captain’s head, killing him."
4096,4,3,OBARA,(Smiles). I made my choice long ago. Elaria and Tyene smile.
4097,4,3,CUT TO,"EXT. BOAT AT SEA Jorah steers the boat as Tyrion, tied up and gagged, tries to speak. He only succeeds in mumbling. Eventually he stops trying to say real words, and instead only tries to be as loud as possible, to annoy Jorah. Jorah comes over and ungags him, and then walks back over to continue steering."
4098,4,3,TYRION,Thank you. (After a long pause). Who are you?
4099,4,3,JORAH,Your captor.
4100,4,3,TYRION,Do you have wine?
4101,4,3,JORAH,No.
4102,4,3,TYRION,I can't sleep without wine.
4103,4,3,JORAH,Then stay awake.
4104,4,3,TYRION,You're going the wrong way. My sister's in Westeros. Westeros is west! We're heading east.
4105,4,3,JORAH,I'm not taking you to your sister.
4106,4,3,TYRION,You said you were taking me to the Queen.
4107,4,3,JORAH,I am. Queen Daenerys Targaryen. She's the Queen I serve.
4108,4,3,TYRION,(Chuckles). What a waste of a good kidnapping. So happens I was heading there myself!
4109,4,3,JORAH,What business would you have with the Queen?
4110,4,3,TYRION,"Gold and glory. Oh, and hate. If you've ever met my sister, you'd understand. So now that it's clear we're on the same side? (Holds out his hands expectantly. Jorah makes no move to respond). A high born knight from the North of Westeros, down on his luck in Essos. Dragon epaulettes? Bear sigil breast plate. You're Jorah Mormont. I have to ask how, exactly, were you serving your Queen in a whore house, half a world away? Is it possible, that you were running? Why would you be running? And why would she have sent you away? Oh, wait! You were spying on her, weren't you? It's all coming back to me! I was drunk through most of the Small Council meetings, but it's all coming back. You passed notes to Varys's little birds. She found out, didn't she? Found out, and exiled you. (Jorah looks downtrodden). And now you hope to win back her favor with a gift. A risky scheme. One might even say, desperate. Do you think Daenerys would execute me, and pardon you? I'd say the reverse is just as likely. Jorah stops steering and approaches Tyrion. Tyrion holds out his hands again, but Jorah strikes him, knocking him unconscious. He then goes back to steering, looking worried."
4111,4,3,CUT TO,YUNKAI EXT. BALCONY OVERLOOKING THE CITY Daenerys and Ser Barristan stand on the balcony.
4112,4,3,DAENERYS,Everyone looks happy enough from up here. (Barristan chuckles). What?
4113,4,3,BARRISTAN,"I was thinking of all the times your brother made me go with him down from the Red Keep, into the streets of King's Landing."
4114,4,3,DAENERYS,Why?
4115,4,3,BARRISTAN,"He liked to walk among the people, he liked to sing to them."
4116,4,3,DAENERYS,He sang to them?
4117,4,3,BARRISTAN,Yes. Rhaegar would take a spot on the Hook or the Street of Seeds and then he'd sing. Just like all the other minstrels.
4118,4,3,DAENERYS,And what did you do?
4119,4,3,BARRISTAN,I made sure no one killed him. And I collected the money. (Daenerys looks surprised). Well he liked to see how much he could make.
4120,4,3,DAENERYS,He was good?
4121,4,3,BARRISTAN,He was very good. Viserys never told you?
4122,4,3,DAENERYS,He told me Rhaegar was good at killing people. (Sits down).
4123,4,3,BARRISTAN,Rhaegar never liked killing. He loved singing.
4124,4,3,DAENERYS,And what did you do with the money?
4125,4,3,BARRISTAN,"Well, one time, he gave it to the next minstrel down the street. One time, he gave it to an orphanage in Flea Bottom. One time... we got horribly drunk. (They both laugh)."
4126,4,3,DARIO,"(Entering). Your Grace. Hizdahr is here, waiting in your audience chamber."
4127,4,3,DAENERYS,How many others are there?
4128,4,3,DARIO,Fifty a hundred.
4129,4,3,DAENERYS,"Will you be joining us, Ser Barristan?"
4130,4,3,DARIO,I think I can protect you from Hizdahr Zo Loraq.
4131,4,3,DAENERYS,"I think I can protect me from Hizdahr Zo Loraq. Go, Ser Barristan. Sing a song for me."
4132,4,3,BARRISTAN,Your Grace. (Leaves). INT. AUDIENCE CHAMBER
4133,4,3,HIZDAHR,All men must die. But not all can die in glory.
4134,4,3,MISSANDEI,Glory?
4135,4,3,HIZDAHR,"Why else do men fight? Why did your ancestors cross the Narrow Sea and conquer the Seven Kingdoms? So their names would live on. Those who find victory in the fighting pits, will never become kings, but their names will live on. It's the best chance they'll ever have."
4136,4,3,DAENERYS,Is that what you used to tell men before you set them to butchering each other for sport?
4137,4,3,HIZDAHR,"Your Grace, today is the traditional start of the fighting season."
4138,4,3,DAENERYS,I do not recognize this tradition.
4139,4,3,HIZDAHR,"Traditions are the only thing that will hold this city, your city, together. (Shots of Sons of the Harpy walking through tunnels with torches). Without them, former slaves and former masters have nothing in common. Nothing but centuries of mistrust and resentment. I can't promise this is the answer to all our problems, but it's a start. EXT. MARKETPLACE A prostitute and a soldier laugh with each other. Another soldier talks with some women. Some Sons of the Harpy kill all of the soldiers in the area, causing panic. In a nearby alley, some Unsullied march. Hearing the chaos, they begin running towards the market. They find the prostitute crying over the body of the dead soldier."
4140,4,4,DEFAULT,"Kill the Boy Script Lyrics TITLE SEQUENCE INT. ROOM Grey Worm lays in a bed, asleep. Missandei stands over him, crying. INT. THRONE ROOM The room is dark, except for some candles. Daenerys and Daario stand over the body of Barristan. Hizdahr enters with two men."
4141,4,4,HIZDAHR,"I am so sorry, my queen. He was a good man."
4142,4,4,DAENERYS,"""Barristan the Bold"" they called him. He crossed a continent to serve me . He was a loyal friend. And he died in an alley, butchered by cowards who hide behind masks ."
4143,4,4,DAARIO,"We could pull back to the pyramid district , secure it, and use it as a base from which to operate. Then we clean the city out, neighborhood by neighborhood, street by street, until the rats have nowhere left to hide. Daario walks over the Daenerys and looks at Hizdahr. He looks back. Daenerys turns around."
4144,4,4,DAENERYS,I prefer your earlier suggestion. Round up the leaders of each of Meereen's great families and bring them to me.
4145,4,4,HIZDAHR,But... I'm the leader of my family. Daario nods. The two men behind Hizdahr grab and restrain him. He is taken away.
4146,4,4,HIZDAHR,"No, Your Grace! I had nothing to do with this. Your Grace! INT. DRAGON CHAMBER Daenerys, Daario, some Unsullied, and a number of men stand in the chamber. Daario holds a torch. After a few moments, Daenerys turns around and begins walking. Daario follows her. Then a chain can be heard rattling. Daenerys and Daario turn around."
4147,4,4,DAENERYS,( in Valyrian ) Walk forward. The Unsullied lower their spears at the other men.
4148,4,4,MAN,"(Valyrian) You cannot do this. The Unsullied begin walking forward, forcing the men to move. After a few moments, they stop. Chains rattle again."
4149,4,4,DAENERYS,(Valyrian) Another step. The Unsullied and the men take another step. Chains rattle and an unseen dragon snarls. Daenerys walks through the Unsullied to the front of the group.
4150,4,4,DAENERYS,"(Valyrian) They will eat you, if I tell them to. They may eat you even if I don’t. Children. Some say I should give up on them. (One of the men is mumbling). But a good mother never gives up on her children. She disciplines them if she must. Daenerys looks at Daario. He walks over and pushes the mumbling man forward, onto his knees."
4151,4,4,DAENERYS,"(Valyrian) But she does not give up on them. The man’s eyes widen. A dragon comes out of the shadows and breathes fire on him. He screams and dies. The dragons take his corpse, tear it in two, and eat it."
4152,4,4,DAENERYS,"(Valyrian) Who is innocent? Maybe all of you are, (Looks at Hizdahr), maybe none of you are. Maybe, (Touching Hizdahr’s arm), I should let the dragons decide."
4153,4,4,HIZDAHR,"(Valyrian) All men must die. The other men besides Hizdahr grovel before Daenerys. The dragons continue eating. After a moment, she takes her hand off of Hizdahr."
4154,4,4,DAENERYS,"Don't want to overfeed them. Tomorrow perhaps. Daario and the Unsullied take the men out. Daenerys watches her dragons eat for a moment, and then walks out herself."
4155,4,4,CUT TO,"CASTLE BLACK INT. LIBRARY Sam sits at a table, reading a letter. Aemon is with him."
4156,4,4,SAM,"""And though Daenerys maintains her grip on Slaver's Bay, forces rise against her from within and without. She refuses to leave until the freedom of the former slaves is secure."" She sounds like quite a woman."
4157,4,4,AEMON,"And she's alone, under siege, no family to guide her or protect her. Her last relation thousands of miles away, useless, dying."
4158,4,4,SAM,"Don't say that, Maester Aemon."
4159,4,4,AEMON,"A Targaryen, alone in the world, is a terrible thing. Jon walks in."
4160,4,4,JON,Maester Aemon.
4161,4,4,AEMON,Lord Commander.
4162,4,4,JON,"Sam, I'd like to speak to the maester alone. Sam gets up, grabs his papers, and leaves. Jon walks over and sits at the table."
4163,4,4,JON,How are you feeling?
4164,4,4,AEMON,"Oh, like a hundred-year-old man slowly freezing to death."
4165,4,4,JON,"I need your advice. There's something I want to do, something I have to do. But it'll divide the Night's Watch. Bitterly. Half the men will hate me the moment I give the order."
4166,4,4,AEMON,"Half the men hate you already, Lord Commander. Do it."
4167,4,4,JON,But you don't know what it is.
4168,4,4,AEMON,"That doesn't matter. You do. You will find little joy in your command. But with luck, you will find the strength to do what needs to be done. Kill the boy, Jon Snow. Winter is almost upon us. Kill the boy, and let the man be born. INT. ROOM Jon and Tormund sit across from each other at a table."
4169,4,4,JON,Where are the rest of the free folk now? (Tormund scoffs). Where have they gone? (No response). Who leads them?
4170,4,4,TORMUND,They followed Mance. They won't follow anyone else.
4171,4,4,JON,What about you?
4172,4,4,TORMUND,Hard to lead when you're in chains.
4173,4,4,JON,What if I unchained you?
4174,4,4,TORMUND,Why would you do that?
4175,4,4,JON,Because you are not my enemy. And I'm not yours.
4176,4,4,TORMUND,You sure seemed like my enemy when you were killing my friends.
4177,4,4,JON,"For 8,000 years the Night's Watch have sworn an oath to be the shield that guards the realms of men. And for 8,000 years we've fallen short of that oath. You belong to the realms of men. All of you."
4178,4,4,TORMUND,And now everything is going to change?
4179,4,4,JON,It is.
4180,4,4,TORMUND,Why now?
4181,4,4,JON,"Because now, (Leans forward), I am Lord Commander of the Night's Watch."
4182,4,4,TORMUND,"What would you have me do, (Leans forward), Lord Commander?"
4183,4,4,JON,(Stands up). I'd have you go north of the Wall. Gather the remaining free folk wherever they are and bring them back here. I'll open the gates for them and let them through. I'll find them lands to settle south of the Wall.
4184,4,4,TORMUND,They won't kneel for you and neither will I.
4185,4,4,JON,I don't want them to kneel for me. I want them to fight with me when the time comes.
4186,4,4,TORMUND,The day I ask my people to fight with the crows is the day my people cut my guts from my belly and make me eat them.
4187,4,4,JON,"And how many of your people can't fight? The women, the children, the old, the sick, what happens to them? You're condemning them to death. Worse than death because you're too proud to make peace. Or maybe you're not proud. Maybe you're just a coward."
4188,4,4,TORMUND,(Stands up). Easy thing to say to a man in chains. Jon unchains Tormund. Tormund’s eyes widen as he feels his hands.
4189,4,4,JON,Your people need a leader. And they need to get south of the Wall before it's too late. We don't have much time and they have less. The walkers are coming and they'll hit your people first. I'm not asking you to make peace to save your skin. Make peace to save your people.
4190,4,4,TORMUND,Most of them are at Hardhome. You know where that is?
4191,4,4,JON,Up on Storrold's Point. I can give you 10 horses and nine other men. You can get there in a week.
4192,4,4,TORMUND,We'll need ships.
4193,4,4,JON,I'll talk to King Stannis about lending you his fleet.
4194,4,4,TORMUND,"All right, then. You're coming with me. You're the Lord Commander of the Night's Watch. They need to hear it from you. They need to know the ships they are boarding won’t be torched in the middle of the sea. You come with me, or I don't go. INT. DINING HALL The Night’s Watchmen present talk amongst themselves. Stannis and Davos are present. Jon stands at a table in the front of the room with Allister and two others. One of them addresses Jon. MAN 1: You'd bring wildlings here, through our gates?"
4195,4,4,JON,"Men, women, and children will die by the thousands if we do nothing. MAN 1: Let them die. We got our own to worry about. Less enemies for us. Some of the men in the crowd cheer."
4196,4,4,STANNIS,Fewer .
4197,4,4,DAVOS,What?
4198,4,4,STANNIS,Nothing.
4199,4,4,SAM,"(Standing up) There is good farmland in the Gift. (Laughter). Land that no one uses now. A dozen abandoned villages. MAN 2: And why do you think the farmers abandoned those villages? Because the wildlings raided them for years. Cut them down! Just like they did this boy's people. The man points to Olly, who lowers his head. Sam sits down."
4200,4,4,ALLISTER,We've been fighting them all for thousands of years. They've slaughtered villages. They've slaughtered our brothers.
4201,4,4,JON,And we've slaughtered theirs.
4202,4,4,EDD,"I will follow you anywhere, you know that. But they killed Grenn. And they killed Pyp. (Men mumble in agreement). They killed 50 of our brothers. I can't forget that. I can't forgive it."
4203,4,4,JON,"You were at the Fist of the First Men. If we abandon them, you know what they become. We can learn to live with the wildlings or we can add them to the army of the dead. Whatever they are now, they're better than that. The men in the room return to bickering loudly. INT. LORD COMMANDER’S ROOM Jon walks in, takes off his coat, and puts his hands on his desk. Olly knocks and walks in with a plate of food, and sets it down."
4204,4,4,JON,"Thank you. (Olly walks away). Olly. (He stops). If you have something you want to say to me, say it. It's all right."
4205,4,4,OLLY,"You don't mean it, do you? Telling the wildlings you want to make peace. You're just doing it to trick them."
4206,4,4,JON,It's not a trick.
4207,4,4,OLLY,"They burned my village. They put an arrow through my father's head right in front of me. They butchered my mother, everyone I ever knew."
4208,4,4,JON,I know what it's like to lose the people you love. I know this is hard for you. But winter is coming. We know what's coming with it. We can't face it alone.
4209,4,4,OLLY,"Will there be anything else you need, Lord Commander?"
4210,4,4,JON,No. Olly leaves. Jon sighs.
4211,4,4,CUT TO,"WINTERFELL EXT. COURTYARD Podrick walks carrying some supplies. He enters a building. Inside, Brienne stares out of a window. Podrick sets down the supplies."
4212,4,4,PODRICK,She's far away from the Lannisters. This is her home. Maybe Lady Sansa is better off here.
4213,4,4,BRIENNE,(Turns around). Better off with the Boltons who murdered her mother and brother? Sansa's in danger even if she doesn't realize it. A man enters with some water and a towel.
4214,4,4,BRIENNE,Thank you. You've lived here a long time?
4215,4,4,MAN,Aye.
4216,4,4,BRIENNE,Did you know Lord Eddard?
4217,4,4,MAN,I knew him and his father before him. The Starks are gone now.
4218,4,4,BRIENNE,Not all of them. I know who's inside that castle.
4219,4,4,MAN,Everyone knows. The Boltons.
4220,4,4,BRIENNE,I'm not talking about the Boltons. I need to get a message to her. To Sansa Stark.
4221,4,4,MAN,Who are you?
4222,4,4,BRIENNE,Someone who swore to keep her safe.
4223,4,4,MAN,Swore to who?
4224,4,4,BRIENNE,Her mother.
4225,4,4,MAN,Her mother's dead.
4226,4,4,BRIENNE,That doesn't release me from an oath. I served Lady Catelyn. I serve her still. Who do you serve? INT. RAMSAY’S CHAMBERS Myranda stands naked in front of a window.
4227,4,4,RAMSAY,Come back here. Myranda.
4228,4,4,MYRANDA,I saw you staring at her.
4229,4,4,RAMSAY,I'm going to marry her. That will involve looking at her from time to time.
4230,4,4,MYRANDA,You said you'd marry me.
4231,4,4,RAMSAY,And I meant it. When I was a bastard named Snow. But I'm a Bolton now. What I want is no longer the primary consideration. I'm furthering a dynasty.
4232,4,4,MYRANDA,Do you think she's pretty?
4233,4,4,RAMSAY,Of course I do. I'm not blind. Ramsay sighs and gets up. He walks over to Myranda and grabs her waist.
4234,4,4,RAMSAY,"You think she's pretty, too. I'm looking forward to our wedding night. But don't worry, I'll have plenty of time for you."
4235,4,4,MYRANDA,"Perhaps I'll marry, too."
4236,4,4,RAMSAY,"(Laughs). You're the kennel master's daughter. Who are you going to marry, the stable keeper's son? (She tries to hit him, but he restrains her). You're mine. You're not going anywhere. Unless I have to listen to more of your jealousy. Jealousy bores me. You remember what happens to people who bore me. You're not going to bore me, are you, Myranda? After a moment, Myranda kisses him. She then bites down hard on his lower lip, causing it to bleed."
4237,4,4,MYRANDA,"(Smiles). Never. Ramsay smiles back. They begin having sex. INT. SANSA’S CHAMBERS Sansa sits alone at a table. There’s a knock on the door. She turns, gets up, and opens it. An old servant woman comes in."
4238,4,4,WOMAN,"Beg pardon, my lady. I've come to refill the wash basin."
4239,4,4,SANSA,"Oh, I don't need-"
4240,4,4,WOMAN,"(Closes the door). You still have friends in the North. If you're ever in trouble, light a candle in the highest window of the broken tower."
4241,4,4,SANSA,But who -
4242,4,4,WOMAN,"You're not alone. The woman leaves, and closes the door. EXT. OUTSIDE Sansa walks through the snow, looking up at the broken tower. Myranda approaches her."
4243,4,4,MYRANDA,I like your dress. Who made it for you?
4244,4,4,SANSA,I made it myself.
4245,4,4,MYRANDA,Really?
4246,4,4,SANSA,"Who, who are you?"
4247,4,4,MYRANDA,"I'm Myranda, the kennel master's daughter. May I? (Takes Sansa’s arm and inspects her sleeve). Oh, wonderful. The stitching. Who taught you?"
4248,4,4,SANSA,My mother. (Pulls away).
4249,4,4,MYRANDA,I'm sorry for what happened to her.
4250,4,4,SANSA,Thank you.
4251,4,4,MYRANDA,"It's good that she taught you. It was a gift. Now every time you wear something you made, you can remember her."
4252,4,4,SANSA,I'd rather have a mother.
4253,4,4,MYRANDA,"I know. It's not the same. Still, it's good to remember. Remember the way things were. I almost forgot. There's something else to help you remember. INT. DUNGEON ENTRANCE Myranda opens the gate and lets Sansa in. Some dogs bark."
4254,4,4,MYRANDA,Down there at the end.
4255,4,4,SANSA,What is it?
4256,4,4,MYRANDA,"That would spoil the surprise. Go ahead, it's perfectly safe. You won't believe it when you see it. The dogs continue barking and growling. Sansa walks down the aisle of cages. Most contain dogs. Sansa looks behind to see Myranda has disappeared. She comes to the last cage, which is open. Inside is Theon, on the floor. He gets up and notices her."
4257,4,4,SANSA,Theon?
4258,4,4,THEON,You shouldn't be here. She looks at him angrily. He backs away from her. She leaves. INT. RAMSAY’S CHAMBERS Theon unties Ramsay’s jacket.
4259,4,4,RAMSAY,"You smell particularly ripe this evening. Pour me some wine. Theon walks over to a table and pours some wine. He then brings it over to Ramsay, who drinks it."
4260,4,4,RAMSAY,Do you have something to tell me?
4261,4,4,THEON,"No, my lord."
4262,4,4,RAMSAY,Reek.
4263,4,4,THEON,(Stuttering). She saw me.
4264,4,4,RAMSAY,Who?
4265,4,4,THEON,Sansa. Lady Sansa. She came to the kennels.
4266,4,4,RAMSAY,She saw you?
4267,4,4,THEON,"Yes. I'm sorry, master. Forgive me. I didn't think -"
4268,4,4,RAMSAY,Come here. Theon walks forward. Ramsay holds his chin.
4269,4,4,RAMSAY,"You mustn't keep secrets from me, Reek. Get on your knees. Theon gets on his knees. Ramsay sips his wine, and then puts it aside. Theon looks down."
4270,4,4,RAMSAY,"Give me your hand. Theon hesitantly holds his hand up. As Ramsay takes it, Theon begins stammering. After a moment, Ramsay cups Theon’s hand with his own hands."
4271,4,4,RAMSAY,"I forgive you. Theon looks up. Ramsay smiles. INT. DINING HALL Sansa, Ramsay, Roose, and Walda sit at a table, eating."
4272,4,4,ROOSE,"I trust you find your chamber suitable, my lady."
4273,4,4,SANSA,"Yes, thank you, my lord."
4274,4,4,RAMSAY,Allow me. Ramsay pours Sansa some wine.
4275,4,4,RAMSAY,Mother.
4276,4,4,WALDA,"Thank you, Ramsay. He pours her some wine as well. She smiles. Ramsay gets up and holds his wine up."
4277,4,4,RAMSAY,"My lady, we are all a family, we northerners. Our blood ties go back thousands of years. So I'd like to drink to our wedding. May our happiness spread from Moat Cailin to the Last Hearth."
4278,4,4,ROOSE,(Raises his cup). To your wedding.
4279,4,4,WALDA,(Raises her cup). To your wedding. Ramsay takes a large sip of wine. Sansa puts her own glass down. Ramsay sits down.
4280,4,4,WALDA,It must be difficult for you being in a strange place.
4281,4,4,SANSA,This isn't a strange place. This is my home. It's the people who are strange.
4282,4,4,RAMSAY,"You're right. Very strange. More wine, please. Theon enters the room with some wine. Sansa looks away."
4283,4,4,RAMSAY,"I heard you two had reunited. A fitting place for it. (Theon begins pouring wine). I like to imagine that the last time you spoke was in this very room. Are you still angry with him after he - what he did? Don't worry. The North remembers. I punished him for it. He's not ironborn anymore. Not Theon Greyjoy anymore. He's a new man. A new person, anyway. Aren't you, Reek?"
4284,4,4,THEON,"(Turns around). Yes, master."
4285,4,4,RAMSAY,"That's his new name, Reek."
4286,4,4,SANSA,Why are you doing this?
4287,4,4,RAMSAY,"Because Reek has something to say to you. Don't you, Reek? (He gestures Theon over). An apology. Apologize to Lady Sansa for what you did. Apologize for murdering her two brothers. Theon shakes his head ""no"" when Ramsay looks away"
4288,4,4,THEON,"(After a moment, stuttering). I'm sorry."
4289,4,4,RAMSAY,"Look at her, Reek. An apology doesn't mean anything if you're not looking the person in the eye."
4290,4,4,THEON,I'm sorry.
4291,4,4,RAMSAY,Sorry about what?
4292,4,4,THEON,For killing your brothers.
4293,4,4,RAMSAY,"There, over and done with. Doesn't everyone feel better? I do. That was getting very tense. Whew. (Theon turns to leave). You know what, my lady? What with him having murdered your brothers and the rest of your family gone Reek here is the nearest thing to living kin that you have left. Reek. You will give away the bride. Someone has to. What better person? Good? Good?"
4294,4,4,ROOSE,"Yes, yes, very good."
4295,4,4,RAMSAY,Wonderful. (Sips wine).
4296,4,4,ROOSE,"Walda and I have some good news as well, since we're all together."
4297,4,4,WALDA,We're going to have a baby.
4298,4,4,SANSA,I'm very happy for you.
4299,4,4,ROOSE,"From the way she's carrying, Maester Wolkan says it looks like a boy. Ramsay sips some wine and angrily sets his cup down. Sansa looks at him smugly. INT. ROOSE’S WAR ROOM Ramsay and Roose sit at a war table."
